0,11,4,3,2
1,15,3,2,0
2,12,7,0,1
3,13,6,1,0
4,12,5,3,0
5,15,3,2,0
6,13,6,1,0
7,16,2,2,0
8,17,2,0,1
9,19,1,0,0
10,13,4,1,2
11,16,2,1,1
12,13,4,3,0
13,14,1,3,2
14,12,5,2,1
15,17,2,0,1
16,16,3,1,0
17,16,4,0,0
18,14,5,0,1
19,10,4,4,2
20,16,2,1,1
21,17,2,0,1
22,18,2,0,0
23,11,7,2,0
24,15,4,1,0
25,8,6,3,3
26,16,3,1,0
27,14,3,2,1
28,15,5,0,0
29,14,4,0,2
30,15,4,1,0
31,13,4,2,1
32,14,2,3,1
33,13,4,2,1
34,4,9,4,3
35,12,4,2,2
36,11,3,1,5
37,11,3,2,4
38,9,6,3,2
39,10,1,5,4
40,10,5,3,2
41,14,4,0,2
42,10,5,1,4
43,10,6,3,1
44,5,7,4,4
45,8,5,3,4
46,8,2,4,6
47,7,4,7,2
48,8,5,4,3
49,10,4,1,5
50,10,2,4,4
51,5,7,5,3
52,8,4,1,7
53,6,6,3,5
54,3,1,7,9
55,4,4,2,10
56,4,3,8,5
57,4,6,8,2
58,2,10,4,4
59,4,3,5,8
60,8,3,4,5
61,7,6,2,5
62,6,5,3,6
63,10,5,1,4
64,8,3,5,4
65,8,6,3,3
66,4,4,5,7
67,6,6,3,5
68,6,5,4,5
69,6,2,5,7
70,10,2,4,4
71,5,2,4,9
72,5,1,4,10
73,0,3,5,12
74,6,2,5,7
75,3,3,3,11
76,3,3,4,10
77,6,1,4,9
78,2,3,4,11
79,3,4,5,8
80,5,3,6,6
81,3,3,6,8
82,6,6,5,3
83,7,3,3,7
84,2,0,7,11
85,3,5,8,4
86,3,6,6,5
87,4,5,5,6
88,4,7,2,7
89,6,6,2,6
90,3,5,6,6
91,2,5,7,6
92,3,7,6,4
93,4,3,2,11
94,5,4,6,5
95,4,6,5,5
96,7,2,4,7
97,0,3,1,16
98,6,4,4,6
99,5,4,6,5
100,8,1,5,6
101,2,4,2,12
102,4,5,5,6
103,7,4,4,5
104,4,4,2,10
105,3,3,5,9
106,3,7,2,8
107,3,6,3,8
108,7,7,3,3
109,5,6,1,8
110,1,2,8,9
111,5,7,4,4
112,3,1,9,7
113,6,4,6,4
114,5,3,7,5
115,5,3,6,6
116,2,11,3,4
117,8,6,3,3
118,7,2,7,4
119,2,5,4,9
120,5,5,3,7
121,2,3,5,10
122,5,5,4,6
123,4,2,5,9
124,6,4,4,6
125,1,2,6,11
126,3,2,4,11
127,3,6,4,7
128,3,5,9,3
129,4,4,5,7
130,6,6,3,5
131,2,4,8,6
132,1,6,5,8
133,3,2,9,6
134,5,1,7,7
135,1,3,5,11
136,1,2,7,10
137,1,5,5,9
138,7,5,6,2
139,5,3,3,9
140,1,3,5,11
141,0,4,5,11
142,8,3,4,5
143,3,3,6,8
144,4,6,4,6
145,1,4,5,10
146,0,4,8,8
147,4,3,1,12
148,3,8,4,5
149,3,4,5,8
150,5,4,6,5
151,1,6,8,5
152,2,2,6,10
153,6,7,4,3
154,2,3,3,12
155,6,6,3,5
156,3,5,2,10
157,2,4,6,8
158,3,4,4,9
159,4,5,8,3
160,5,7,3,5
161,4,4,8,4
162,2,2,7,9
163,1,4,7,8
164,3,1,10,6
165,4,5,4,7
166,1,4,8,7
167,4,1,7,8
168,1,6,0,13
169,7,7,2,4
170,4,3,6,7
171,5,2,4,9
172,5,6,5,4
173,7,7,2,4
174,5,5,6,4
175,9,3,2,6
176,5,3,3,9
177,4,5,7,4
178,7,5,4,4
179,0,5,6,9
180,1,5,8,6
181,2,4,6,8
182,6,5,3,6
183,3,7,4,6
184,4,6,5,5
185,3,1,6,10
186,1,4,8,7
187,5,3,3,9
188,5,2,4,9
189,0,3,6,11
190,0,4,6,10
191,0,2,7,11
192,6,6,5,3
193,7,2,3,8
194,4,4,3,9
195,4,7,1,8
196,6,4,6,4
197,5,4,3,8
198,6,4,5,5
199,3,1,7,9
200,3,5,5,7
201,9,2,6,3
202,1,4,6,9
203,2,9,4,5
204,4,4,4,8
205,10,7,0,3
206,0,7,3,10
207,0,2,4,14
208,3,1,7,9
209,1,3,5,11
210,2,3,6,9
211,3,1,5,11
212,2,3,2,13
213,3,4,5,8
214,4,5,1,10
215,6,4,5,5
216,2,5,2,11
217,7,1,5,7
218,3,3,5,9
219,4,5,5,6
220,1,3,4,12
221,3,2,6,9
222,2,6,8,4
223,4,4,7,5
224,2,3,6,9
225,4,4,6,6
226,2,10,3,5
227,2,1,7,10
228,3,3,6,8
229,3,0,5,12
230,7,4,4,5
231,4,4,5,7
232,2,4,8,6
233,2,3,2,13
234,1,3,8,8
235,2,2,7,9
236,2,6,5,7
237,4,6,6,4
238,3,7,4,6
239,3,4,2,11
240,2,7,9,2
241,2,7,4,7
242,2,8,5,5
243,6,6,3,5
244,1,2,9,8
245,7,6,3,4
246,3,2,8,7
247,1,5,3,11
248,2,1,3,14
249,6,2,3,9
