0,9,3,5,3
1,5,8,4,3
2,4,9,5,2
3,4,5,9,2
4,9,6,1,4
5,10,7,3,0
6,11,7,1,1
7,6,7,4,3
8,8,9,3,0
9,5,7,3,5
10,7,6,3,4
11,7,4,7,2
12,7,6,5,2
13,6,7,4,3
14,5,3,9,3
15,6,10,2,2
16,8,5,4,3
17,1,6,6,7
18,5,6,2,7
19,4,7,7,2
20,9,5,3,3
21,6,8,3,3
22,7,7,2,4
23,3,6,5,6
24,6,5,5,4
25,8,4,6,2
26,4,5,9,2
27,12,4,4,0
28,4,4,9,3
29,4,6,5,5
30,4,8,3,5
31,0,7,8,5
32,3,5,6,6
33,6,6,5,3
34,5,5,7,3
35,2,4,9,5
36,8,7,4,1
37,4,6,4,6
38,6,9,2,3
39,8,5,2,5
40,11,5,4,0
41,8,2,5,5
42,4,7,4,5
43,4,9,3,4
44,8,6,4,2
45,2,7,5,6
46,4,5,7,4
47,7,7,4,2
48,7,5,7,1
49,9,3,3,5
50,7,6,4,3
51,1,9,5,5
52,5,3,4,8
53,8,4,6,2
54,5,2,6,7
55,2,7,4,7
56,6,5,6,3
57,3,6,4,7
58,2,9,4,5
59,5,4,4,7
60,2,5,8,5
61,1,5,4,10
62,5,5,2,8
63,3,7,6,4
64,7,3,6,4
65,6,6,6,2
66,5,3,4,8
67,2,6,6,6
68,1,2,6,11
69,3,7,5,5
70,1,3,8,8
71,3,3,8,6
72,5,7,6,2
73,4,5,7,4
74,0,6,3,11
75,3,4,5,8
76,0,6,9,5
77,4,5,4,7
78,0,7,5,8
79,6,9,2,3
80,7,6,1,6
81,0,6,8,6
82,1,6,6,7
83,4,8,2,6
84,4,4,7,5
85,1,5,5,9
86,2,6,7,5
87,4,5,8,3
88,1,9,9,1
89,3,9,6,2
90,7,5,7,1
91,4,9,4,3
92,3,1,8,8
93,8,5,6,1
94,3,7,4,6
95,8,9,1,2
96,1,4,10,5
97,1,7,7,5
98,7,5,3,5
99,7,6,3,4
100,2,4,7,7
101,2,3,7,8
102,3,7,6,4
103,3,4,7,6
104,1,3,5,11
105,3,5,8,4
106,4,6,6,4
107,1,7,8,4
108,6,4,5,5
109,3,5,5,7
110,2,3,6,9
111,0,5,6,9
112,6,5,7,2
113,1,7,9,3
114,2,4,6,8
115,5,7,7,1
116,8,6,4,2
117,3,6,7,4
118,6,6,4,4
119,6,5,5,4
120,3,5,7,5
121,5,10,4,1
122,3,4,10,3
123,1,6,5,8
124,5,3,7,5
125,3,7,7,3
126,2,7,4,7
127,2,5,6,7
128,4,8,6,2
129,7,6,5,2
130,6,6,7,1
131,5,7,4,4
132,3,3,8,6
133,2,6,6,6
134,3,9,3,5
135,2,7,4,7
136,4,8,5,3
137,4,7,5,4
138,2,5,7,6
139,5,6,6,3
140,4,3,4,9
141,4,4,6,6
142,0,3,12,5
143,3,5,8,4
144,0,4,5,11
145,6,7,3,4
146,3,5,5,7
147,5,6,8,1
148,5,4,7,4
149,2,7,7,4
150,1,6,7,6
151,5,7,2,6
152,6,5,6,3
153,6,4,1,9
154,3,5,8,4
155,4,8,5,3
156,8,4,6,2
157,0,10,5,5
158,2,3,7,8
159,7,4,5,4
160,3,2,6,9
161,5,7,7,1
162,4,5,6,5
163,2,4,11,3
164,6,4,9,1
165,8,5,5,2
166,4,6,5,5
167,10,7,2,1
168,5,5,4,6
169,4,5,8,3
170,3,4,4,9
171,3,6,4,7
172,2,9,6,3
173,3,5,4,8
174,4,6,6,4
175,4,7,5,4
176,4,8,6,2
177,5,5,3,7
178,10,3,7,0
179,4,2,6,8
180,7,7,5,1
181,5,5,5,5
182,10,4,2,4
183,4,8,5,3
184,8,6,4,2
185,14,2,2,2
186,7,6,5,2
187,17,1,1,1
188,15,3,2,0
189,15,4,0,1
190,10,7,2,1
191,16,2,0,2
192,9,7,3,1
193,13,5,2,0
194,10,8,1,1
195,12,7,1,0
196,12,6,2,0
197,18,2,0,0
198,14,4,2,0
199,14,5,0,1
200,11,7,1,1
201,16,3,1,0
202,11,8,1,0
203,8,4,4,4
204,11,8,1,0
205,15,1,3,1
206,11,7,1,1
207,12,5,2,1
208,11,5,2,2
209,10,8,1,1
210,12,5,3,0
211,10,9,1,0
212,12,4,3,1
213,12,6,1,1
214,15,4,1,0
215,11,6,1,2
216,14,4,2,0
217,14,4,1,1
218,12,6,2,0
219,10,8,2,0
220,12,5,3,0
221,11,7,2,0
222,15,3,1,1
223,13,4,3,0
224,14,4,1,1
225,11,7,1,1
226,15,4,1,0
227,14,5,1,0
228,14,5,0,1
229,14,5,1,0
230,18,2,0,0
231,14,5,1,0
232,15,3,2,0
233,12,4,3,1
234,11,8,1,0
235,18,2,0,0
236,12,5,2,1
237,15,4,1,0
238,18,2,0,0
239,13,2,3,2
240,10,8,1,1
241,12,6,2,0
242,14,5,1,0
243,16,2,1,1
244,18,2,0,0
245,15,4,0,1
246,11,9,0,0
247,10,8,1,1
248,13,5,1,1
249,13,6,1,0
