0,4,5,5,6
1,2,7,5,6
2,9,7,2,2
3,5,2,3,10
4,9,1,4,6
5,6,6,3,5
6,3,3,3,11
7,3,4,8,5
8,5,4,5,6
9,8,7,4,1
10,13,1,4,2
11,5,2,7,6
12,5,6,5,4
13,9,3,6,2
14,10,1,5,4
15,10,1,7,2
16,8,4,2,6
17,9,6,2,3
18,5,3,3,9
19,5,7,4,4
20,6,7,5,2
21,4,7,6,3
22,5,3,6,6
23,9,2,6,3
24,8,5,4,3
25,5,6,5,4
26,5,5,6,4
27,7,5,6,2
28,3,4,3,10
29,7,4,5,4
30,7,5,2,6
31,3,10,4,3
32,6,5,1,8
33,10,5,2,3
34,6,5,3,6
35,8,5,4,3
36,2,2,10,6
37,7,4,5,4
38,7,6,1,6
39,8,4,5,3
40,9,8,2,1
41,3,5,7,5
42,7,5,6,2
43,2,5,8,5
44,6,4,4,6
45,4,7,6,3
46,3,4,6,7
47,7,6,2,5
48,7,4,7,2
49,6,2,4,8
50,7,7,3,3
51,7,1,6,6
52,9,4,5,2
53,4,8,4,4
54,8,4,4,4
55,7,6,3,4
56,6,5,2,7
57,3,5,4,8
58,6,4,6,4
59,8,4,5,3
60,5,2,6,7
61,3,2,9,6
62,9,5,2,4
63,2,6,6,6
64,4,7,6,3
65,11,8,1,0
66,5,1,4,10
67,2,6,5,7
68,7,5,2,6
69,3,5,4,8
70,5,5,4,6
71,9,6,1,4
72,6,6,5,3
73,2,5,7,6
74,1,3,9,7
75,7,4,3,6
76,7,5,3,5
77,10,3,2,5
78,8,6,1,5
79,10,3,5,2
80,9,7,2,2
81,7,4,6,3
82,7,3,4,6
83,7,6,6,1
84,6,7,2,5
85,6,6,3,5
86,10,1,2,7
87,3,4,3,10
88,10,3,4,3
89,5,3,9,3
