0,7,7,5,1
1,9,6,5,0
2,6,10,4,0
3,12,6,1,1
4,9,7,3,1
5,8,5,4,3
6,9,6,4,1
7,8,5,4,3
8,15,1,3,1
9,3,7,6,4
10,9,4,4,3
11,9,5,5,1
12,11,3,5,1
13,12,3,5,0
14,10,5,4,1
15,8,6,4,2
16,10,7,3,0
17,14,5,1,0
18,6,5,6,3
19,5,4,3,8
20,7,8,4,1
21,6,10,3,1
22,9,3,5,3
23,6,8,2,4
24,8,3,6,3
25,6,10,4,0
26,9,3,5,3
27,4,7,4,5
28,2,10,5,3
29,8,6,3,3
30,14,6,0,0
31,2,6,7,5
32,4,7,2,7
33,4,5,5,6
34,8,9,2,1
35,8,5,6,1
36,9,6,3,2
37,5,9,4,2
38,9,5,5,1
39,6,10,4,0
40,8,5,4,3
41,6,4,5,5
42,11,6,2,1
43,6,3,6,5
44,5,4,10,1
45,4,11,4,1
46,10,3,4,3
47,3,5,6,6
48,8,4,2,6
49,5,2,2,11
50,10,4,6,0
51,8,5,2,5
52,7,3,5,5
53,6,6,3,5
54,10,3,6,1
55,5,4,5,6
56,2,4,5,9
57,2,3,1,14
58,5,4,5,6
59,3,3,7,7
60,2,3,4,11
61,4,3,6,7
62,3,3,8,6
63,3,7,7,3
64,4,3,8,5
65,4,5,5,6
66,5,5,4,6
67,2,3,3,12
68,4,8,5,3
69,2,2,5,11
70,4,5,3,8
71,1,6,9,4
72,4,4,7,5
73,2,3,8,7
74,7,4,4,5
75,1,4,7,8
76,0,6,9,5
77,0,4,7,9
78,2,4,8,6
79,0,3,10,7
80,6,5,7,2
81,1,9,3,7
82,4,7,3,6
83,4,6,5,5
84,3,3,7,7
85,0,5,5,10
86,3,3,5,9
87,2,6,6,6
88,1,5,7,7
89,2,8,6,4
90,2,8,4,6
91,1,5,7,7
92,2,4,6,8
93,6,4,8,2
94,1,3,10,6
95,3,5,6,6
96,4,6,3,7
97,0,0,8,12
98,4,5,5,6
99,3,5,7,5
100,5,4,6,5
101,3,3,10,4
102,2,8,5,5
103,3,5,6,6
104,4,5,5,6
105,0,5,8,7
106,2,4,7,7
107,3,4,8,5
108,2,1,10,7
109,2,3,8,7
110,1,1,6,12
111,3,6,5,6
112,0,4,5,11
113,1,3,8,8
114,2,7,6,5
115,4,4,8,4
116,6,6,4,4
117,5,0,7,8
118,1,3,6,10
119,2,4,11,3
120,4,4,3,9
121,3,4,7,6
122,4,5,4,7
123,2,5,6,7
124,7,3,3,7
125,2,3,6,9
126,1,1,9,9
127,4,4,6,6
128,2,3,6,9
129,4,2,6,8
130,1,1,9,9
131,1,7,6,6
132,0,7,5,8
133,3,6,7,4
134,0,3,8,9
135,1,8,5,6
136,3,4,6,7
137,2,3,9,6
138,1,2,12,5
139,5,3,5,7
140,0,9,6,5
141,3,6,6,5
142,6,3,6,5
143,3,1,7,9
144,2,3,8,7
145,1,3,7,9
146,4,8,3,5
147,4,6,5,5
148,2,6,5,7
149,1,8,5,6
150,2,4,4,10
151,4,4,3,9
152,3,4,7,6
153,5,5,4,6
154,6,7,5,2
155,2,6,4,8
156,1,4,8,7
157,1,3,7,9
158,2,1,7,10
159,2,3,10,5
160,3,2,11,4
161,0,3,5,12
162,1,2,10,7
163,4,6,5,5
164,4,5,6,5
165,1,0,9,10
166,5,4,2,9
167,6,11,3,0
168,13,4,3,0
169,7,7,5,1
170,10,6,2,2
171,15,4,1,0
172,10,5,2,3
173,13,3,3,1
174,10,8,1,1
175,11,6,0,3
176,9,9,2,0
177,12,4,2,2
178,15,3,2,0
179,9,7,3,1
180,5,6,6,3
181,8,7,3,2
182,12,2,5,1
183,13,3,3,1
184,9,10,1,0
185,6,7,3,4
186,14,3,3,0
187,11,4,5,0
188,11,6,2,1
189,13,4,2,1
190,10,9,0,1
191,12,5,2,1
192,11,1,6,2
193,11,7,1,1
194,11,5,4,0
195,8,4,7,1
196,11,5,3,1
197,11,5,1,3
198,11,6,3,0
199,12,4,3,1
200,11,4,3,2
201,12,6,1,1
202,12,5,3,0
203,10,4,4,2
204,12,6,1,1
205,11,6,2,1
206,11,5,2,2
207,13,5,2,0
208,10,7,1,2
209,12,6,1,1
210,11,6,3,0
211,9,5,3,3
212,11,7,1,1
213,10,7,1,2
214,16,2,2,0
215,11,6,2,1
216,13,4,3,0
217,8,8,2,2
218,4,10,3,3
219,11,5,3,1
220,12,6,1,1
221,12,4,1,3
222,11,7,1,1
223,12,4,2,2
224,11,5,3,1
225,16,4,0,0
226,7,7,4,2
227,11,8,1,0
228,16,2,1,1
229,13,3,2,2
230,7,5,7,1
231,15,5,0,0
232,16,3,1,0
233,10,7,1,2
234,13,3,3,1
235,10,6,2,2
236,10,9,1,0
237,9,4,4,3
238,15,2,1,2
239,12,4,3,1
240,14,4,2,0
241,13,4,1,2
242,12,6,2,0
243,15,4,1,0
244,13,4,1,2
245,12,6,2,0
246,14,5,0,1
247,15,3,2,0
248,13,2,3,2
249,13,5,1,1
