0,6,7,4,3
1,7,9,2,2
2,13,2,2,3
3,10,6,2,2
4,5,8,4,3
5,8,4,6,2
6,10,6,3,1
7,11,5,4,0
8,9,5,6,0
9,13,5,1,1
10,6,6,2,6
11,7,3,7,3
12,8,2,7,3
13,9,5,4,2
14,6,6,5,3
15,3,4,5,8
16,6,4,6,4
17,4,6,4,6
18,6,4,6,4
19,11,3,4,2
20,6,3,6,5
21,5,6,2,7
22,6,3,6,5
23,4,5,7,4
24,3,3,5,9
25,6,4,8,2
26,9,2,6,3
27,8,3,5,4
28,7,6,5,2
29,4,7,5,4
30,4,4,9,3
31,7,4,4,5
32,7,7,3,3
33,2,3,7,8
34,1,6,7,6
35,6,4,4,6
36,2,3,6,9
37,8,4,6,2
38,6,2,4,8
39,2,3,3,12
40,4,5,7,4
41,7,5,5,3
42,2,3,5,10
43,11,4,3,2
44,9,1,6,4
45,5,6,5,4
46,4,6,5,5
47,6,8,2,4
48,6,8,5,1
49,4,7,2,7
50,10,3,5,2
51,7,4,6,3
52,3,5,7,5
53,4,7,5,4
54,5,5,4,6
55,6,5,6,3
56,4,3,8,5
57,4,4,2,10
58,6,6,4,4
59,11,4,3,2
60,4,5,5,6
61,3,6,8,3
62,5,7,3,5
63,2,8,7,3
64,2,8,8,2
65,6,2,7,5
66,6,8,4,2
67,1,9,3,7
68,4,6,8,2
69,3,5,7,5
70,0,5,6,9
71,0,3,9,8
72,4,4,8,4
73,3,4,6,7
74,5,6,6,3
75,5,7,3,5
76,7,7,4,2
77,9,4,5,2
78,3,5,10,2
79,1,4,8,7
80,2,8,4,6
81,6,4,5,5
82,5,1,6,8
83,4,3,6,7
84,5,6,7,2
85,6,6,6,2
86,8,5,4,3
87,4,4,7,5
88,3,4,7,6
89,5,4,9,2
90,5,8,5,2
91,6,4,4,6
92,2,4,5,9
93,4,3,5,8
94,5,4,3,8
95,3,5,7,5
96,2,7,8,3
97,5,6,6,3
98,4,4,8,4
99,5,6,8,1
100,9,4,1,6
101,2,5,6,7
102,1,6,4,9
103,7,5,5,3
104,3,3,6,8
105,2,2,8,8
106,2,2,2,14
107,1,6,5,8
108,7,5,5,3
109,5,8,3,4
110,4,4,7,5
111,2,5,7,6
112,1,4,7,8
113,3,3,8,6
114,7,2,6,5
115,4,6,3,7
116,5,4,6,5
117,1,4,7,8
118,3,6,7,4
119,5,4,5,6
120,5,4,7,4
121,7,8,2,3
122,2,5,9,4
123,5,3,4,8
124,3,2,7,8
125,6,7,7,0
126,4,2,7,7
127,3,11,4,2
128,2,6,4,8
129,4,4,6,6
130,2,10,3,5
131,2,4,5,9
132,7,4,4,5
133,5,5,2,8
134,4,5,8,3
135,2,6,7,5
136,6,5,5,4
137,4,9,5,2
138,3,3,6,8
139,8,3,5,4
140,1,6,7,6
141,5,3,6,6
142,5,1,5,9
143,5,7,2,6
144,5,8,5,2
145,4,2,4,10
146,0,9,2,9
147,5,5,5,5
148,6,2,2,10
149,8,5,7,0
150,9,4,5,2
151,4,7,8,1
152,6,5,5,4
153,3,7,6,4
154,9,6,1,4
155,4,6,5,5
156,5,7,6,2
157,2,9,4,5
158,9,4,5,2
159,6,3,4,7
160,7,8,2,3
161,3,8,2,7
162,2,6,4,8
163,6,6,5,3
164,5,5,6,4
165,8,3,5,4
166,7,5,6,2
167,17,2,1,0
168,7,6,5,2
169,2,2,11,5
170,6,4,8,2
171,7,6,4,3
172,4,0,9,7
173,9,4,3,4
174,5,3,6,6
175,3,3,5,9
176,5,5,6,4
177,6,6,5,3
178,3,6,6,5
179,5,8,2,5
180,4,4,8,4
181,11,2,6,1
182,9,6,3,2
183,1,5,5,9
184,4,5,6,5
185,8,7,3,2
186,4,5,6,5
187,12,3,3,2
188,4,5,7,4
189,2,5,6,7
190,4,5,6,5
191,6,2,8,4
192,5,7,5,3
193,2,10,3,5
194,3,6,7,4
195,7,9,2,2
196,5,10,3,2
197,7,4,5,4
198,6,2,7,5
199,11,3,4,2
200,2,5,7,6
201,2,5,6,7
202,7,7,5,1
203,8,5,2,5
204,10,2,3,5
205,11,2,3,4
206,17,1,2,0
207,14,4,1,1
208,12,6,0,2
209,12,2,0,6
210,7,5,4,4
211,8,6,3,3
212,12,6,1,1
213,12,2,4,2
214,7,6,3,4
215,11,1,5,3
216,8,3,1,8
217,8,6,3,3
218,11,2,5,2
219,3,5,6,6
220,11,2,5,2
221,6,2,4,8
222,11,5,4,0
223,6,4,7,3
224,10,5,5,0
225,6,4,2,8
226,13,4,1,2
227,5,7,5,3
228,7,6,6,1
229,7,3,3,7
230,8,6,1,5
231,13,3,3,1
232,14,2,4,0
233,5,7,4,4
234,10,3,5,2
235,7,4,3,6
236,8,3,5,4
237,9,5,3,3
238,9,8,2,1
239,9,2,3,6
240,8,7,2,3
241,12,3,3,2
242,9,4,2,5
243,6,3,6,5
244,7,10,2,1
245,8,3,5,4
246,10,5,2,3
247,9,5,1,5
248,10,3,3,4
249,10,1,4,5
