0,5,5,7,3
1,3,8,8,1
2,3,7,3,7
3,7,5,3,5
4,7,6,5,2
5,4,7,4,5
6,4,6,7,3
7,5,9,1,5
8,7,8,1,4
9,11,3,3,3
10,5,6,5,4
11,5,5,6,4
12,5,6,2,7
13,6,3,3,8
14,2,8,6,4
15,4,5,7,4
16,4,7,3,6
17,4,9,3,4
18,8,4,3,5
19,4,9,4,3
20,3,6,9,2
21,4,4,7,5
22,12,3,1,4
23,11,5,3,1
24,3,10,3,4
25,4,4,5,7
26,5,4,8,3
27,9,5,2,4
28,4,6,8,2
29,3,3,9,5
30,4,5,5,6
31,9,3,1,7
32,3,6,3,8
33,9,2,7,2
34,4,3,10,3
35,10,6,2,2
36,4,3,6,7
37,4,7,4,5
38,4,3,6,7
39,4,4,6,6
40,6,3,8,3
41,6,6,5,3
42,10,6,3,1
43,4,5,6,5
44,7,5,3,5
45,7,3,3,7
46,4,6,6,4
47,4,6,5,5
48,4,4,5,7
49,6,7,5,2
50,1,6,8,5
51,5,5,6,4
52,4,4,10,2
53,3,6,5,6
54,5,5,5,5
55,5,5,3,7
56,8,2,3,7
57,5,8,6,1
58,10,3,6,1
59,9,3,4,4
60,5,4,3,8
61,4,8,3,5
62,8,6,3,3
63,7,6,2,5
64,7,3,4,6
65,3,8,4,5
66,3,4,7,6
67,5,5,4,6
68,2,4,4,10
69,8,3,5,4
70,6,2,6,6
71,5,7,5,3
72,3,3,9,5
73,4,3,8,5
74,4,4,3,9
75,3,5,7,5
76,4,5,6,5
77,7,4,6,3
78,4,6,6,4
79,8,2,6,4
80,0,2,8,10
81,1,4,10,5
82,4,1,8,7
83,3,3,9,5
84,1,7,4,8
85,2,9,4,5
86,3,5,9,3
87,4,6,5,5
88,2,2,9,7
89,5,2,7,6
90,5,1,11,3
91,2,5,11,2
92,7,2,7,4
93,4,1,9,6
94,3,3,5,9
95,1,2,6,11
96,0,9,3,8
97,7,4,4,5
98,2,2,7,9
99,5,5,5,5
100,1,2,9,8
101,4,4,4,8
102,1,3,7,9
103,2,6,5,7
104,1,3,8,8
105,3,4,6,7
106,1,8,8,3
107,4,3,5,8
108,0,6,5,9
109,2,4,8,6
110,5,7,6,2
111,2,2,9,7
112,2,8,5,5
113,5,3,5,7
114,2,6,6,6
115,2,5,5,8
116,5,5,4,6
117,1,9,7,3
118,0,0,6,14
119,0,4,4,12
120,2,2,3,13
121,1,7,9,3
122,1,6,3,10
123,3,3,8,6
124,2,6,5,7
125,3,5,8,4
126,1,5,6,8
127,3,6,6,5
128,2,4,5,9
129,3,5,6,6
130,2,5,7,6
131,5,8,4,3
132,1,2,8,9
133,7,6,3,4
134,3,2,7,8
135,4,3,5,8
136,0,7,8,5
137,4,1,7,8
138,8,3,6,3
139,1,4,8,7
140,6,3,6,5
141,2,9,6,3
142,0,10,4,6
143,8,3,6,3
144,4,5,7,4
145,2,6,7,5
146,0,4,8,8
147,3,3,7,7
148,5,3,7,5
149,1,2,9,8
150,1,7,10,2
151,7,5,5,3
152,4,5,5,6
153,5,4,6,5
154,8,5,3,4
155,6,5,5,4
156,1,6,8,5
157,3,3,7,7
158,8,9,3,0
159,2,7,8,3
160,2,5,7,6
161,4,4,8,4
162,3,7,7,3
163,7,4,9,0
164,1,4,7,8
165,0,5,9,6
166,4,4,9,3
167,5,3,10,2
168,0,11,5,4
169,3,5,4,8
170,4,5,5,6
171,3,6,8,3
172,3,6,6,5
173,4,5,4,7
174,5,6,4,5
175,1,6,8,5
176,2,3,10,5
177,1,1,8,10
178,2,2,7,9
179,6,7,6,1
180,0,11,4,5
181,6,4,6,4
182,4,4,8,4
183,3,4,5,8
184,1,5,8,6
185,6,4,5,5
186,3,3,9,5
187,4,2,8,6
188,4,3,10,3
189,1,2,7,10
190,6,5,7,2
191,8,4,3,5
192,4,3,7,6
193,1,2,6,11
194,1,8,4,7
195,5,6,6,3
196,6,4,5,5
197,4,4,6,6
198,1,6,10,3
199,3,4,3,10
200,2,2,8,8
201,3,6,5,6
202,3,8,5,4
203,3,4,6,7
204,1,9,3,7
205,3,5,3,9
206,2,3,6,9
207,1,1,6,12
208,2,9,5,4
209,1,8,5,6
210,0,4,8,8
211,1,6,3,10
212,2,4,5,9
213,5,7,8,0
214,2,3,10,5
215,2,8,7,3
216,1,3,11,5
217,2,4,8,6
218,2,6,8,4
219,2,7,5,6
220,6,5,5,4
221,4,8,5,3
222,1,7,6,6
223,14,3,2,1
224,7,6,5,2
225,3,4,4,9
226,4,7,4,5
227,8,5,3,4
228,7,5,3,5
229,4,8,6,2
230,5,3,9,3
231,6,5,6,3
232,3,6,5,6
233,2,4,8,6
234,2,9,3,6
235,5,4,5,6
236,1,4,11,4
237,7,2,4,7
238,4,9,4,3
239,3,4,7,6
240,4,8,3,5
241,5,6,3,6
242,5,3,10,2
243,5,5,5,5
244,4,5,7,4
245,5,8,3,4
246,4,5,6,5
247,5,7,5,3
248,3,3,6,8
249,3,8,4,5
