0,5,6,5,4
1,6,4,6,4
2,7,5,4,4
3,4,4,5,7
4,5,10,2,3
5,7,3,7,3
6,13,2,5,0
7,7,5,6,2
8,3,5,7,5
9,4,6,5,5
10,6,8,5,1
11,6,8,6,0
12,15,1,3,1
13,5,8,3,4
14,4,5,3,8
15,3,9,5,3
16,11,1,4,4
17,8,6,4,2
18,7,6,6,1
19,6,4,6,4
20,3,5,11,1
21,3,6,5,6
22,11,5,3,1
23,6,6,2,6
24,6,3,3,8
25,6,9,2,3
26,6,5,5,4
27,13,4,1,2
28,6,4,6,4
29,13,4,1,2
30,11,4,4,1
31,4,7,6,3
32,4,7,7,2
33,3,9,4,4
34,5,6,8,1
35,4,6,6,4
36,4,9,2,5
37,3,4,9,4
38,4,5,9,2
39,8,6,3,3
40,8,2,3,7
41,9,4,6,1
42,5,5,4,6
43,2,4,7,7
44,11,5,4,0
45,1,7,5,7
46,4,4,7,5
47,4,8,4,4
48,9,6,2,3
49,6,6,5,3
50,4,4,3,9
51,5,4,5,6
52,3,2,7,8
53,5,6,8,1
54,1,5,9,5
55,4,5,4,7
56,3,7,6,4
57,6,6,4,4
58,7,6,3,4
59,3,7,6,4
60,7,8,1,4
61,10,2,3,5
62,5,9,3,3
63,8,5,5,2
64,6,5,6,3
65,8,5,5,2
66,12,4,4,0
67,8,5,6,1
68,11,3,3,3
69,2,4,9,5
70,6,7,4,3
71,6,3,6,5
72,6,5,4,5
73,5,5,6,4
74,3,5,8,4
75,2,3,7,8
76,2,5,8,5
77,3,2,5,10
78,3,4,6,7
79,4,6,4,6
80,2,4,8,6
81,3,5,4,8
82,1,6,7,6
83,0,5,9,6
84,4,7,5,4
85,3,5,8,4
86,3,4,8,5
87,3,2,2,13
88,2,4,6,8
89,2,3,5,10
90,4,4,6,6
91,4,7,5,4
92,2,2,7,9
93,5,3,6,6
94,5,5,6,4
95,2,3,8,7
96,1,6,5,8
97,5,9,4,2
98,7,3,3,7
99,1,9,1,9
100,2,6,8,4
101,3,2,4,11
102,5,4,5,6
103,3,3,5,9
104,4,3,9,4
105,4,4,6,6
106,5,5,4,6
107,3,4,6,7
108,3,3,5,9
109,2,4,6,8
110,7,2,7,4
111,6,6,7,1
112,5,5,7,3
113,2,5,5,8
114,1,6,6,7
115,5,6,6,3
116,2,2,10,6
117,3,1,9,7
118,2,4,8,6
119,5,5,9,1
120,7,5,2,6
121,10,6,1,3
122,6,3,6,5
123,4,5,5,6
124,0,5,6,9
125,1,4,6,9
126,3,4,7,6
127,1,5,10,4
128,10,1,5,4
129,4,4,7,5
130,4,7,6,3
131,7,5,5,3
132,6,7,3,4
133,4,5,2,9
134,5,7,3,5
135,1,4,7,8
136,3,8,2,7
137,5,9,3,3
138,10,4,3,3
139,10,5,2,3
140,6,5,4,5
141,8,1,4,7
142,7,4,5,4
143,5,5,6,4
144,2,2,10,6
145,6,6,5,3
146,5,4,4,7
147,12,4,3,1
148,2,7,5,6
149,6,5,7,2
150,5,4,5,6
151,4,6,5,5
152,7,5,4,4
153,10,4,3,3
154,3,5,5,7
155,1,3,5,11
156,11,3,5,1
157,8,6,0,6
158,8,5,5,2
159,7,5,4,4
160,5,4,7,4
161,10,5,1,4
162,9,0,7,4
163,0,6,7,7
164,8,3,5,4
165,9,2,6,3
166,4,3,5,8
167,11,5,4,0
168,7,5,2,6
169,6,5,5,4
170,5,4,5,6
171,5,3,7,5
172,8,5,4,3
173,6,7,4,3
174,7,4,4,5
175,8,3,4,5
176,8,7,3,2
177,8,4,4,4
178,11,3,2,4
179,4,5,8,3
180,8,2,5,5
181,7,4,4,5
182,5,8,6,1
183,7,3,6,4
184,4,2,5,9
185,6,4,2,8
186,6,5,6,3
187,6,4,2,8
188,9,7,3,1
189,3,8,5,4
190,9,7,0,4
191,1,5,8,6
192,4,9,6,1
193,5,3,6,6
194,2,5,8,5
195,11,1,7,1
196,8,2,4,6
197,7,4,6,3
198,8,4,5,3
199,10,5,2,3
200,8,3,5,4
201,7,5,3,5
202,7,4,6,3
203,8,7,2,3
204,4,6,7,3
205,13,4,3,0
206,9,4,4,3
207,7,5,4,4
208,6,9,3,2
209,5,3,9,3
210,11,3,6,0
211,2,3,8,7
212,2,7,4,7
213,6,4,7,3
214,5,9,4,2
215,3,5,8,4
216,8,3,5,4
217,5,6,6,3
218,5,4,5,6
219,6,6,6,2
220,1,7,5,7
221,8,6,4,2
222,6,3,6,5
223,5,8,3,4
224,8,6,4,2
225,5,3,5,7
226,14,4,1,1
227,8,4,4,4
228,8,5,5,2
229,9,5,4,2
230,12,3,5,0
231,6,2,6,6
232,9,6,2,3
233,4,4,7,5
234,6,3,3,8
235,6,2,7,5
236,9,6,4,1
237,2,6,7,5
238,8,7,0,5
239,3,6,5,6
240,7,3,7,3
241,4,5,7,4
242,1,4,6,9
243,4,8,8,0
244,5,7,1,7
245,4,11,4,1
246,6,1,8,5
247,7,0,8,5
248,5,5,2,8
249,7,2,4,7
